Entity,Code,Year,Green coffee - Yield (tonnes per hectare)
Gabon,GAB,1990,0.35870004
Gabon,GAB,1991,0.41000003
Gabon,GAB,1992,0.386
Gabon,GAB,1993,0.42670003
Gabon,GAB,1994,0.3928
Gabon,GAB,1995,0.3774
Gabon,GAB,1996,0.36620003
Gabon,GAB,1997,0.32770002
Gabon,GAB,1998,0.31520003
Gabon,GAB,1999,0.32050002
Gabon,GAB,2000,0.39600003
Gabon,GAB,2001,0.36800003
Gabon,GAB,2002,0.36
Gabon,GAB,2003,0.4
Gabon,GAB,2004,0.37610003
Gabon,GAB,2005,0.37640002
Gabon,GAB,2006,0.37670004
Gabon,GAB,2007,0.3774
Gabon,GAB,2008,0.37860003
Gabon,GAB,2009,0.37970003
Gabon,GAB,2010,0.38090003
Gabon,GAB,2011,0.38560003
Gabon,GAB,2012,0.37800002
Gabon,GAB,2013,0.3785
Gabon,GAB,2014,0.37890002
Gabon,GAB,2015,0.3794
Gabon,GAB,2016,0.3798
Gabon,GAB,2017,0.38030002
Gabon,GAB,2018,0.3798
Gabon,GAB,2019,0.38000003
Gabon,GAB,2020,0.38000003
Gabon,GAB,2021,0.3799
Gabon,GAB,2022,0.38000003
Gabon,GAB,2023,0.38000003
Gabon,GAB,2024,0.38000003
Ghana,GHA,1961,0.56670004
Ghana,GHA,1962,0.65330005
Ghana,GHA,1963,0.6625
Ghana,GHA,1964,0.7444001
Ghana,GHA,1965,0.411
Ghana,GHA,1966,0.42620003
Ghana,GHA,1967,0.1543
Ghana,GHA,1968,0.2244
Ghana,GHA,1969,0.17410001
Ghana,GHA,1970,0.2237
Ghana,GHA,1971,0.2615
Ghana,GHA,1972,0.26960003
Ghana,GHA,1973,0.19550002
Ghana,GHA,1974,0.1637
Ghana,GHA,1975,0.2
Ghana,GHA,1976,0.22000001
Ghana,GHA,1977,0.2533
Ghana,GHA,1978,0.22130002
Ghana,GHA,1979,0.2125
Ghana,GHA,1980,0.18750001
Ghana,GHA,1981,0.18750001
Ghana,GHA,1982,0.15
Ghana,GHA,1983,0.1444
Ghana,GHA,1984,0.14
Ghana,GHA,1985,0.1
Ghana,GHA,1986,0.1062
Ghana,GHA,1987,0.19780001
Ghana,GHA,1988,0.107700005
Ghana,GHA,1989,0.14
Ghana,GHA,1990,0.202
Ghana,GHA,1991,0.23
Ghana,GHA,1992,0.22550002
Ghana,GHA,1993,0.2713
Ghana,GHA,1994,0.3176
Ghana,GHA,1995,0.37160003
Ghana,GHA,1996,0.42200002
Ghana,GHA,1997,0.4
Ghana,GHA,1998,0.39990002
Ghana,GHA,1999,0.51390004
Ghana,GHA,2000,0.582
Ghana,GHA,2001,0.65370005
Ghana,GHA,2002,0.72800004
Ghana,GHA,2003,0.80550003
Ghana,GHA,2004,0.96500003
Ghana,GHA,2005,1.0521001
Ghana,GHA,2006,1.2335
Ghana,GHA,2007,1.2963
Ghana,GHA,2008,1.3548001
Ghana,GHA,2009,1.4082
Ghana,GHA,2010,1.4561
Ghana,GHA,2011,1.5714
Ghana,GHA,2012,1.5000001
Ghana,GHA,2013,1.5511
Ghana,GHA,2014,1.6
Ghana,GHA,2015,1.6
Ghana,GHA,2016,1.6
Ghana,GHA,2017,1.6
Ghana,GHA,2018,1.6
Ghana,GHA,2019,1.6
Ghana,GHA,2020,1.6
Ghana,GHA,2021,1.6
Ghana,GHA,2022,1.6
Ghana,GHA,2023,1.6
Ghana,GHA,2024,1.6
Guadeloupe,GLP,1961,1.6667
Guadeloupe,GLP,1962,1.6667
Guadeloupe,GLP,1963,1.5000001
Guadeloupe,GLP,1964,2
Guadeloupe,GLP,1965,1
Guadeloupe,GLP,1966,1.5000001
Guadeloupe,GLP,1967,1.5000001
Guadeloupe,GLP,1968,1.5000001
Guadeloupe,GLP,1969,1.5000001
Guadeloupe,GLP,1970,1.5000001
Guadeloupe,GLP,1971,1.5000001
Guadeloupe,GLP,1972,1.4667001
Guadeloupe,GLP,1973,1
Guadeloupe,GLP,1974,0.75000006
Guadeloupe,GLP,1975,0.625
Guadeloupe,GLP,1976,0.725
Guadeloupe,GLP,1977,0.95000005
Guadeloupe,GLP,1978,2
Guadeloupe,GLP,1979,2
Guadeloupe,GLP,1980,1
Guadeloupe,GLP,1981,1
Guadeloupe,GLP,1982,1
Guadeloupe,GLP,1983,1
Guadeloupe,GLP,1984,1
Guadeloupe,GLP,1985,1
Guadeloupe,GLP,1986,1
Guadeloupe,GLP,1987,1
Guadeloupe,GLP,1988,1
Guadeloupe,GLP,1989,1
Guadeloupe,GLP,1990,1
Guadeloupe,GLP,1991,0.9028
Guadeloupe,GLP,1992,1
Guadeloupe,GLP,1993,0.53000003
Guadeloupe,GLP,1994,0.23
Guadeloupe,GLP,1995,0.6576
Guadeloupe,GLP,1996,0.78770006
Guadeloupe,GLP,1997,1
Guadeloupe,GLP,1998,1
Guadeloupe,GLP,1999,1
Guadeloupe,GLP,2000,1
Guadeloupe,GLP,2001,0.96690005
Guadeloupe,GLP,2002,0.97220004
Guadeloupe,GLP,2003,1
Guadeloupe,GLP,2004,1
Guadeloupe,GLP,2005,1
Guadeloupe,GLP,2006,0.97760004
Guatemala,GTM,1961,0.4374
Guatemala,GTM,1962,0.5073
Guatemala,GTM,1963,0.4443
Guatemala,GTM,1964,0.44390002
Guatemala,GTM,1965,0.5321
Guatemala,GTM,1966,0.44810003
Guatemala,GTM,1967,0.43190002
Guatemala,GTM,1968,0.47420004
Guatemala,GTM,1969,0.5008
Guatemala,GTM,1970,0.56340003
Guatemala,GTM,1971,0.5706
Guatemala,GTM,1972,0.58190006
Guatemala,GTM,1973,0.57240003
Guatemala,GTM,1974,0.6256
Guatemala,GTM,1975,0.54150003
Guatemala,GTM,1976,0.6131
Guatemala,GTM,1977,0.6506
Guatemala,GTM,1978,0.66370004
Guatemala,GTM,1979,0.6448
Guatemala,GTM,1980,0.7285
Guatemala,GTM,1981,0.7357001
Guatemala,GTM,1982,0.69490004
Guatemala,GTM,1983,0.6862
Guatemala,GTM,1984,0.84860003
Guatemala,GTM,1985,0.7916
Guatemala,GTM,1986,0.83150005
Guatemala,GTM,1987,0.89000005
Guatemala,GTM,1988,0.76500005
Guatemala,GTM,1989,0.82390004
Guatemala,GTM,1990,0.82970005
Guatemala,GTM,1991,0.7376
Guatemala,GTM,1992,0.78700006
Guatemala,GTM,1993,0.79490006
Guatemala,GTM,1994,0.81630003
Guatemala,GTM,1995,0.7931
Guatemala,GTM,1996,0.90200007
Guatemala,GTM,1997,1.0088
Guatemala,GTM,1998,0.97340006
Guatemala,GTM,1999,1.0752
Guatemala,GTM,2000,1.1431
Guatemala,GTM,2001,0.9954001
Guatemala,GTM,2002,0.97360003
Guatemala,GTM,2003,0.98730004
Guatemala,GTM,2004,1.0119001
Guatemala,GTM,2005,1.0038
Guatemala,GTM,2006,0.9717001
Guatemala,GTM,2007,1.0001
Guatemala,GTM,2008,1.0254
Guatemala,GTM,2009,0.99480003
Guatemala,GTM,2010,0.9937001
Guatemala,GTM,2011,1.0415001
Guatemala,GTM,2012,1.0712
Guatemala,GTM,2013,0.9922001
Guatemala,GTM,2014,0.86750007
Guatemala,GTM,2015,0.83750004
Guatemala,GTM,2016,0.86130005
Guatemala,GTM,2017,0.86950004
Guatemala,GTM,2018,0.8603
Guatemala,GTM,2019,0.8302001
Guatemala,GTM,2020,0.767
Guatemala,GTM,2021,0.70870006
Guatemala,GTM,2022,0.63390005
Guatemala,GTM,2023,0.5661
Guatemala,GTM,2024,0.59800005
Guinea,GIN,1961,0.2778
Guinea,GIN,1962,0.28890002
Guinea,GIN,1963,0.2795
Guinea,GIN,1964,0.25710002
Guinea,GIN,1965,0.2824
Guinea,GIN,1966,0.28890002
Guinea,GIN,1967,0.28890002
Guinea,GIN,1968,0.30210003
Guinea,GIN,1969,0.3125
Guinea,GIN,1970,0.3194
Guinea,GIN,1971,0.3125
Guinea,GIN,1972,0.3095
Guinea,GIN,1973,0.32500002
Guinea,GIN,1974,0.32500002
Guinea,GIN,1975,0.32500002
Guinea,GIN,1976,0.32500002
Guinea,GIN,1977,0.32500002
Guinea,GIN,1978,0.3255
Guinea,GIN,1979,0.32500002
Guinea,GIN,1980,0.3218
Guinea,GIN,1981,0.31860003
Guinea,GIN,1982,0.30850002
Guinea,GIN,1983,0.294
Guinea,GIN,1984,0.27920002
Guinea,GIN,1985,0.2709
Guinea,GIN,1986,0.2167
Guinea,GIN,1987,0.2167
Guinea,GIN,1988,0.25
Guinea,GIN,1989,0.5
Guinea,GIN,1990,0.5
Guinea,GIN,1991,0.5193
Guinea,GIN,1992,0.5291
Guinea,GIN,1993,0.5236
Guinea,GIN,1994,0.55050004
Guinea,GIN,1995,0.5091
Guinea,GIN,1996,0.41000003
Guinea,GIN,1997,0.4
Guinea,GIN,1998,0.43010002
Guinea,GIN,1999,0.4225
Guinea,GIN,2000,0.41610003
Guinea,GIN,2001,0.354
Guinea,GIN,2002,0.39360002
Guinea,GIN,2003,0.41480002
Guinea,GIN,2004,0.4143
Guinea,GIN,2005,0.39940003
Guinea,GIN,2006,0.4645
Guinea,GIN,2007,0.5011
Guinea,GIN,2008,0.4208
Guinea,GIN,2009,0.44720003
Guinea,GIN,2010,0.44170004
Guinea,GIN,2011,0.4418
Guinea,GIN,2012,0.4488
Guinea,GIN,2013,0.45020002
Guinea,GIN,2014,0.4401
Guinea,GIN,2015,0.4303
Guinea,GIN,2016,0.4304
Guinea,GIN,2017,0.42990002
Guinea,GIN,2018,0.42970005
Guinea,GIN,2019,0.4298
Guinea,GIN,2020,0.42220002
Guinea,GIN,2021,0.4093
Guinea,GIN,2022,0.40190002
Guinea,GIN,2023,0.39670002
Guinea,GIN,2024,0.3928
Guyana,GUY,1961,0.7325
Guyana,GUY,1962,0.7338
Guyana,GUY,1963,0.48170003
Guyana,GUY,1964,0.82290006
Guyana,GUY,1965,0.8323
Guyana,GUY,1966,0.8026
Guyana,GUY,1967,1.0246
Guyana,GUY,1968,1.0301
Guyana,GUY,1969,0.5407
Guyana,GUY,1970,0.55570006
Guyana,GUY,1971,0.5743
Guyana,GUY,1972,0.5653
Guyana,GUY,1973,0.5622
Guyana,GUY,1974,0.6
Guyana,GUY,1975,0.6
Guyana,GUY,1976,0.6
Guyana,GUY,1977,0.68
Guyana,GUY,1978,0.76000005
Guyana,GUY,1979,0.88000005
Guyana,GUY,1980,1.0400001
Guyana,GUY,1981,1.0400001
Guyana,GUY,1982,0.90000004
Guyana,GUY,1983,0.85
Guyana,GUY,1984,0.5508
Guyana,GUY,1985,0.56920004
Guyana,GUY,1986,0.6143
Guyana,GUY,1987,0.6
Guyana,GUY,1988,0.6
Guyana,GUY,1989,0.6
Guyana,GUY,1990,0.61730003
Guyana,GUY,1991,0.40780002
Guyana,GUY,1992,0.4239
Guyana,GUY,1993,0.44000003
Guyana,GUY,1994,0.45600003
Guyana,GUY,1995,0.47120005
Guyana,GUY,1996,0.49770004
Guyana,GUY,1997,0.5019
Guyana,GUY,1998,0.4533
Guyana,GUY,1999,0.4
Guyana,GUY,2000,0.4665
Guyana,GUY,2001,0.43710002
Guyana,GUY,2002,0.75000006
Guyana,GUY,2003,0.75000006
Guyana,GUY,2004,0.75000006
Guyana,GUY,2005,0.74420005
Guyana,GUY,2006,0.74420005
Guyana,GUY,2007,0.73850006
Guyana,GUY,2008,0.73850006
Guyana,GUY,2009,0.75000006
Guyana,GUY,2010,0.75000006
Guyana,GUY,2011,0.74340004
Guyana,GUY,2012,0.74340004
Guyana,GUY,2013,0.7368
Guyana,GUY,2014,0.7368
Guyana,GUY,2015,0.7447001
Guyana,GUY,2016,0.7795
Guyana,GUY,2017,0.7932001
Guyana,GUY,2018,0.80050004
Guyana,GUY,2019,0.8043
Guyana,GUY,2020,0.8081
Guyana,GUY,2021,0.81600004
Guyana,GUY,2022,0.8076
Guyana,GUY,2023,0.8111
Guyana,GUY,2024,0.81470007
Haiti,HTI,1961,0.5715
Haiti,HTI,1962,0.531
Haiti,HTI,1963,0.583
Haiti,HTI,1964,0.5143
Haiti,HTI,1965,0.5246
Haiti,HTI,1966,0.509
Haiti,HTI,1967,0.5267
Haiti,HTI,1968,0.503
Haiti,HTI,1969,0.5
Haiti,HTI,1970,0.5435
Haiti,HTI,1971,0.54
Haiti,HTI,1972,0.52500004
Haiti,HTI,1973,0.5077
Haiti,HTI,1974,0.52000004
Haiti,HTI,1975,0.52000004
Haiti,HTI,1976,0.49660003
Haiti,HTI,1977,0.51900005
Haiti,HTI,1978,0.5112
Haiti,HTI,1979,0.5018
Haiti,HTI,1980,0.50470006
Haiti,HTI,1981,0.5115
Haiti,HTI,1982,0.49620003
Haiti,HTI,1983,0.5143
Haiti,HTI,1984,0.5034
Haiti,HTI,1985,0.49860004
Haiti,HTI,1986,0.49670005
Haiti,HTI,1987,0.5015
Haiti,HTI,1988,0.5026
Haiti,HTI,1989,0.4993
Haiti,HTI,1990,0.50270003
Haiti,HTI,1991,0.4963
Haiti,HTI,1992,0.49740002
Haiti,HTI,1993,0.46670005
Haiti,HTI,1994,0.5
Haiti,HTI,1995,0.5
Haiti,HTI,1996,0.5
Haiti,HTI,1997,0.5044
Haiti,HTI,1998,0.508
Haiti,HTI,1999,0.51140004
Haiti,HTI,2000,0.51900005
Haiti,HTI,2001,0.51850003
Haiti,HTI,2002,0.5192
Haiti,HTI,2003,0.51900005
Haiti,HTI,2004,0.5188
Haiti,HTI,2005,0.51850003
Haiti,HTI,2006,0.518
Haiti,HTI,2007,0.5188
Haiti,HTI,2008,0.51850003
Haiti,HTI,2009,0.5127
Haiti,HTI,2010,0.51140004
Haiti,HTI,2011,0.5112
Haiti,HTI,2012,0.5105
Haiti,HTI,2013,0.51600003
Haiti,HTI,2014,0.5143
Haiti,HTI,2015,0.5083
Haiti,HTI,2016,0.51890004
Haiti,HTI,2017,0.5155
Haiti,HTI,2018,0.51540005
Haiti,HTI,2019,0.5161
Haiti,HTI,2020,0.5166
Haiti,HTI,2021,0.5166
Haiti,HTI,2022,0.5156
Haiti,HTI,2023,0.5156
Haiti,HTI,2024,0.51570004
High-income countries,OWID_HIC,1961,0.52295333
High-income countries,OWID_HIC,1962,0.4989974
High-income countries,OWID_HIC,1963,0.4805939
High-income countries,OWID_HIC,1964,0.4326375
High-income countries,OWID_HIC,1965,0.45740294
High-income countries,OWID_HIC,1966,0.49932653
High-income countries,OWID_HIC,1967,0.54357356
High-income countries,OWID_HIC,1968,0.4952708
High-income countries,OWID_HIC,1969,0.5817553
High-income countries,OWID_HIC,1970,0.5380873
High-income countries,OWID_HIC,1971,0.6105827
High-income countries,OWID_HIC,1972,0.5573784
High-income countries,OWID_HIC,1973,0.69307363
High-income countries,OWID_HIC,1974,0.5931807
High-income countries,OWID_HIC,1975,0.5983139
High-income countries,OWID_HIC,1976,0.5890757
High-income countries,OWID_HIC,1977,0.61861587
High-income countries,OWID_HIC,1978,0.6937055
High-income countries,OWID_HIC,1979,0.69783044
High-income countries,OWID_HIC,1980,0.79071283
High-income countries,OWID_HIC,1981,0.804291
High-income countries,OWID_HIC,1982,0.80162424
High-income countries,OWID_HIC,1983,0.86035347
High-income countries,OWID_HIC,1984,0.92360246
High-income countries,OWID_HIC,1985,0.8370588
High-income countries,OWID_HIC,1986,0.7724642
High-income countries,OWID_HIC,1987,0.9289498
High-income countries,OWID_HIC,1988,1.0627625
High-income countries,OWID_HIC,1989,1.0651269
High-income countries,OWID_HIC,1990,0.9830065
High-income countries,OWID_HIC,1991,1.0882179
High-income countries,OWID_HIC,1992,1.1349094
High-income countries,OWID_HIC,1993,1.0630488
High-income countries,OWID_HIC,1994,0.99224025
High-income countries,OWID_HIC,1995,1.0168799
High-income countries,OWID_HIC,1996,1.0586879
High-income countries,OWID_HIC,1997,0.8978056
High-income countries,OWID_HIC,1998,1.0901582
High-income countries,OWID_HIC,1999,0.97674483
High-income countries,OWID_HIC,2000,1.1228753
High-income countries,OWID_HIC,2001,0.9734386
High-income countries,OWID_HIC,2002,0.94171745
High-income countries,OWID_HIC,2003,0.9091872
High-income countries,OWID_HIC,2004,0.9929393
High-income countries,OWID_HIC,2005,0.97275513
High-income countries,OWID_HIC,2006,0.8093684
High-income countries,OWID_HIC,2007,0.95704657
High-income countries,OWID_HIC,2008,0.90514725
High-income countries,OWID_HIC,2009,0.77273387
High-income countries,OWID_HIC,2010,0.781319
High-income countries,OWID_HIC,2011,0.822581
High-income countries,OWID_HIC,2012,1.0336212
High-income countries,OWID_HIC,2013,0.6986013
High-income countries,OWID_HIC,2014,1.0155095
High-income countries,OWID_HIC,2015,0.8799702
High-income countries,OWID_HIC,2016,0.92883635
High-income countries,OWID_HIC,2017,0.83285826
High-income countries,OWID_HIC,2018,0.8543487
High-income countries,OWID_HIC,2019,0.7098916
High-income countries,OWID_HIC,2020,0.80605716
High-income countries,OWID_HIC,2021,0.89932865
High-income countries,OWID_HIC,2022,0.7869132
High-income countries,OWID_HIC,2023,0.8444778
High-income countries,OWID_HIC,2024,0.69573665
Honduras,HND,1961,0.27670002
Honduras,HND,1962,0.34750003
Honduras,HND,1963,0.3485
Honduras,HND,1964,0.33990002
Honduras,HND,1965,0.39920002
Honduras,HND,1966,0.36120003
Honduras,HND,1967,0.3693
Honduras,HND,1968,0.37710002
Honduras,HND,1969,0.38470003
Honduras,HND,1970,0.3919
Honduras,HND,1971,0.39880002
Honduras,HND,1972,0.40550002
Honduras,HND,1973,0.41120005
Honduras,HND,1974,0.41820005
Honduras,HND,1975,0.42420003
Honduras,HND,1976,0.43
Honduras,HND,1977,0.4356
Honduras,HND,1978,0.52150005
Honduras,HND,1979,0.6107001
Honduras,HND,1980,0.5407
Honduras,HND,1981,0.6133
Honduras,HND,1982,0.59120005
Honduras,HND,1983,0.64250004
Honduras,HND,1984,0.59290004
Honduras,HND,1985,0.60480005
Honduras,HND,1986,0.6218
Honduras,HND,1987,0.64040005
Honduras,HND,1988,0.7446
Honduras,HND,1989,0.71040004
Honduras,HND,1990,0.83440006
Honduras,HND,1991,0.69470006
Honduras,HND,1992,0.75030005
Honduras,HND,1993,0.7336
Honduras,HND,1994,0.70500004
Honduras,HND,1995,0.72080004
Honduras,HND,1996,0.71330005
Honduras,HND,1997,0.84040004
Honduras,HND,1998,0.86620003
Honduras,HND,1999,0.7674001
Honduras,HND,2000,0.9172
Honduras,HND,2001,0.9491
Honduras,HND,2002,0.84470004
Honduras,HND,2003,0.7673
Honduras,HND,2004,0.78300005
Honduras,HND,2005,0.79950005
Honduras,HND,2006,0.85450006
Honduras,HND,2007,0.98870003
Honduras,HND,2008,0.99570006
Honduras,HND,2009,0.95300007
Honduras,HND,2010,0.7796
Honduras,HND,2011,0.86590004
Honduras,HND,2012,0.9894001
Honduras,HND,2013,0.98330003
Honduras,HND,2014,1.0453001
Honduras,HND,2015,1.2324001
Honduras,HND,2016,1.1831
Honduras,HND,2017,1.1272
Honduras,HND,2018,1.1107
Honduras,HND,2019,1.1124
Honduras,HND,2020,1.1270001
Honduras,HND,2021,1.1655
Honduras,HND,2022,1.1836001
Honduras,HND,2023,1.1992
Honduras,HND,2024,1.2148001
India,IND,1961,0.45000002
India,IND,1962,0.4
India,IND,1963,0.4763
India,IND,1964,0.57750005
India,IND,1965,0.49920005
India,IND,1966,0.5112
India,IND,1967,0.623
India,IND,1968,0.44790003
India,IND,1969,0.5737
India,IND,1970,0.497
India,IND,1971,0.86120003
India,IND,1972,0.5345
India,IND,1973,0.7006
India,IND,1974,0.6595
India,IND,1975,0.638
India,IND,1976,0.56
India,IND,1977,0.63940006
India,IND,1978,0.7353
India,IND,1979,0.6138
India,IND,1980,0.80990005
India,IND,1981,0.62420005
India,IND,1982,0.78400004
India,IND,1983,0.64680004
India,IND,1984,0.50710005
India,IND,1985,0.93170005
India,IND,1986,0.57070005
India,IND,1987,0.89140004
India,IND,1988,0.5628
India,IND,1989,0.97150004
India,IND,1990,0.53440005
India,IND,1991,0.76060003
India,IND,1992,0.8054001
India,IND,1993,0.72480005
India,IND,1994,0.91830003
India,IND,1995,0.78770006
India,IND,1996,0.9215
India,IND,1997,0.8158
India,IND,1998,0.7982001
India,IND,1999,0.8768
India,IND,2000,0.94670004
India,IND,2001,0.9588
India,IND,2002,0.93850005
India,IND,2003,0.8586
India,IND,2004,0.832
India,IND,2005,0.82650006
India,IND,2006,0.80270004
India,IND,2007,0.8396
India,IND,2008,0.7605
India,IND,2009,0.74840003
India,IND,2010,0.8146
India,IND,2011,0.8378
India,IND,2012,0.85170007
India,IND,2013,0.8456
India,IND,2014,0.7986
India,IND,2015,0.7726
India,IND,2016,0.80100006
India,IND,2017,0.6943
India,IND,2018,0.7651
India,IND,2019,0.7667
India,IND,2020,0.7126
India,IND,2021,0.78970003
India,IND,2022,0.7338
India,IND,2023,0.73630005
India,IND,2024,0.73870003
Indonesia,IDN,1961,0.5665
Indonesia,IDN,1962,0.5646
Indonesia,IDN,1963,0.56750005
Indonesia,IDN,1964,0.5656
Indonesia,IDN,1965,0.5651
Indonesia,IDN,1966,0.56880003
Indonesia,IDN,1967,0.54420006
Indonesia,IDN,1968,0.56600004
Indonesia,IDN,1969,0.65020007
Indonesia,IDN,1970,0.60690004
Indonesia,IDN,1971,0.5636
Indonesia,IDN,1972,0.5603
Indonesia,IDN,1973,0.56450003
Indonesia,IDN,1974,0.5718
Indonesia,IDN,1975,0.55140007
Indonesia,IDN,1976,0.5671
Indonesia,IDN,1977,0.51000005
Indonesia,IDN,1978,0.5693
Indonesia,IDN,1979,0.6165
Indonesia,IDN,1980,0.5923
Indonesia,IDN,1981,0.5975
Indonesia,IDN,1982,0.5453
Indonesia,IDN,1983,0.5671
Indonesia,IDN,1984,0.5853
Indonesia,IDN,1985,0.508
Indonesia,IDN,1986,0.5446
Indonesia,IDN,1987,0.5956
Indonesia,IDN,1988,0.5457
Indonesia,IDN,1989,0.55390006
Indonesia,IDN,1990,0.55270004
Indonesia,IDN,1991,0.5633
Indonesia,IDN,1992,0.551
Indonesia,IDN,1993,0.5418
Indonesia,IDN,1994,0.56490004
Indonesia,IDN,1995,0.5411
Indonesia,IDN,1996,0.5041
Indonesia,IDN,1997,0.5131
Indonesia,IDN,1998,0.60670006
Indonesia,IDN,1999,0.583
Indonesia,IDN,2000,0.4399
Indonesia,IDN,2001,0.4334
Indonesia,IDN,2002,0.497
Indonesia,IDN,2003,0.48020002
Indonesia,IDN,2004,0.49650002
Indonesia,IDN,2005,0.5101
Indonesia,IDN,2006,0.52120006
Indonesia,IDN,2007,0.522
Indonesia,IDN,2008,0.53900003
Indonesia,IDN,2009,0.5391
Indonesia,IDN,2010,0.5393
Indonesia,IDN,2011,0.49390003
Indonesia,IDN,2012,0.5601
Indonesia,IDN,2013,0.5443
Indonesia,IDN,2014,0.5233
Indonesia,IDN,2015,0.5198
Indonesia,IDN,2016,0.52040005
Indonesia,IDN,2017,0.57970005
Indonesia,IDN,2018,0.6035
Indonesia,IDN,2019,0.6043
Indonesia,IDN,2020,0.6097
Indonesia,IDN,2021,0.6144
Indonesia,IDN,2022,0.6122
Indonesia,IDN,2023,0.5989001
Indonesia,IDN,2024,0.6362001
Jamaica,JAM,1961,0.3395
Jamaica,JAM,1962,0.30290002
Jamaica,JAM,1963,0.30910003
Jamaica,JAM,1964,0.3072
Jamaica,JAM,1965,0.33910003
Jamaica,JAM,1966,0.2908
Jamaica,JAM,1967,0.3111
Jamaica,JAM,1968,0.30810001
Jamaica,JAM,1969,0.24830002
Jamaica,JAM,1970,0.27770004
Jamaica,JAM,1971,0.22630002
Jamaica,JAM,1972,0.18910001
Jamaica,JAM,1973,0.20840001
Jamaica,JAM,1974,0.2702
Jamaica,JAM,1975,0.26360002
Jamaica,JAM,1976,0.3215
Jamaica,JAM,1977,0.2626
Jamaica,JAM,1978,0.2954
Jamaica,JAM,1979,0.1474
Jamaica,JAM,1980,0.44320002
Jamaica,JAM,1981,0.2507
Jamaica,JAM,1982,0.27560002
Jamaica,JAM,1983,0.29670003
Jamaica,JAM,1984,0.3173
Jamaica,JAM,1985,0.23160002
Jamaica,JAM,1986,0.30850002
Jamaica,JAM,1987,0.30150002
Jamaica,JAM,1988,0.4056
Jamaica,JAM,1989,0.39380002
Jamaica,JAM,1990,0.4
Jamaica,JAM,1991,0.41450003
Jamaica,JAM,1992,0.44650003
Jamaica,JAM,1993,0.41670004
Jamaica,JAM,1994,0.44730002
Jamaica,JAM,1995,0.46910003
Jamaica,JAM,1996,0.46070004
Jamaica,JAM,1997,0.51280004
Jamaica,JAM,1998,0.43500003
Jamaica,JAM,1999,0.45880002
Jamaica,JAM,2000,0.43530002
Jamaica,JAM,2001,0.5143
Jamaica,JAM,2002,0.4929
Jamaica,JAM,2003,0.541
Jamaica,JAM,2004,0.4286
Jamaica,JAM,2005,1.0592
Jamaica,JAM,2006,1.1013001
Jamaica,JAM,2007,1.3437
Jamaica,JAM,2008,0.8031
Jamaica,JAM,2009,0.8861
Jamaica,JAM,2010,1.0134001
Jamaica,JAM,2011,0.94100004
Jamaica,JAM,2012,0.8916
Jamaica,JAM,2013,0.873
Jamaica,JAM,2014,0.67920005
Jamaica,JAM,2015,0.76290005
Jamaica,JAM,2016,0.8121
Jamaica,JAM,2017,0.8371
Jamaica,JAM,2018,0.86800003
Jamaica,JAM,2019,0.88670003
Jamaica,JAM,2020,0.87390006
Jamaica,JAM,2021,0.84590006
Jamaica,JAM,2022,0.81130004
Jamaica,JAM,2023,0.80370003
Jamaica,JAM,2024,0.7961
Kenya,KEN,1961,0.67480004
Kenya,KEN,1962,0.7042
Kenya,KEN,1963,0.694
Kenya,KEN,1964,0.50600004
Kenya,KEN,1965,0.4735
Kenya,KEN,1966,0.66670007
Kenya,KEN,1967,0.5621
Kenya,KEN,1968,0.46600002
Kenya,KEN,1969,0.6166
Kenya,KEN,1970,0.68600005
Kenya,KEN,1971,0.7001
Kenya,KEN,1972,0.7011
Kenya,KEN,1973,0.7049001
Kenya,KEN,1974,0.70100003
Kenya,KEN,1975,0.596
Kenya,KEN,1976,0.7595
Kenya,KEN,1977,0.78200006
Kenya,KEN,1978,0.6912
Kenya,KEN,1979,0.6301
Kenya,KEN,1980,0.89190006
Kenya,KEN,1981,0.8479001
Kenya,KEN,1982,0.66690004
Kenya,KEN,1983,0.6395
Kenya,KEN,1984,0.7903
Kenya,KEN,1985,0.6158
Kenya,KEN,1986,0.7289001
Kenya,KEN,1987,0.6775
Kenya,KEN,1988,0.8234001
Kenya,KEN,1989,0.7636
Kenya,KEN,1990,0.6786
Kenya,KEN,1991,0.55600005
Kenya,KEN,1992,0.5546
Kenya,KEN,1993,0.47470003
Kenya,KEN,1994,0.50350004
Kenya,KEN,1995,0.59440005
Kenya,KEN,1996,0.55230004
Kenya,KEN,1997,0.388
Kenya,KEN,1998,0.3009
Kenya,KEN,1999,0.40060002
Kenya,KEN,2000,0.5924001
Kenya,KEN,2001,0.3041
Kenya,KEN,2002,0.3053
Kenya,KEN,2003,0.32610002
Kenya,KEN,2004,0.2849
Kenya,KEN,2005,0.26590002
Kenya,KEN,2006,0.28410003
Kenya,KEN,2007,0.3274
Kenya,KEN,2008,0.27100003
Kenya,KEN,2009,0.3375
Kenya,KEN,2010,0.26250002
Kenya,KEN,2011,0.314
Kenya,KEN,2012,0.4463
Kenya,KEN,2013,0.3625
Kenya,KEN,2014,0.45000002
Kenya,KEN,2015,0.37
Kenya,KEN,2016,0.40440002
Kenya,KEN,2017,0.33670002
Kenya,KEN,2018,0.358
Kenya,KEN,2019,0.37210003
Kenya,KEN,2020,0.3083
Kenya,KEN,2021,0.31890002
Kenya,KEN,2022,0.4744
Kenya,KEN,2023,0.43520004
Kenya,KEN,2024,0.43570003
Land Locked Developing Countries (FAO),,1961,0.4225
